"","Phase","week","year","monthname","yearmonth","state","newcases","UE_unweight","UE_weight","CLF_unweight","CLF_weight","scenario","unemp_rt_unweight","unemp_rt_weight"
"510",2,13,2020,"Aug","2020 August","Virginia",30689,144.644002573568,460240.536607125,924.111425913419,4434341.39743262,"scenario 1",0.156522253180235,0.103790054792262
"511",2,14,2020,"Sep","2020 September","Virginia",27685,123.092713980582,396750.736586377,984.380155984033,4256535.06327643,"scenario 1",0.12504591161484,0.0932097893447123
"512",2,17,2020,"Oct","2020 October","Virginia",32927,94.2979289574448,382082.755977069,1011.38267579365,4291835.13586436,"scenario 1",0.0932366464389428,0.089025496991771
"513",3,19,2020,"Nov","2020 November","Virginia",56631,74.7919662577992,404441.683918412,1021.61654330822,4210605.91182389,"scenario 1",0.0732094314130878,0.0960530841375326
"514",3,21,2020,"Dec","2020 December","Virginia",111747,92.0652132234818,447636.755778208,973.959478308749,4206098.54769508,"scenario 1",0.0945267388160237,0.106425646166448
"515",3,22,2021,"Jan","2021 January","Virginia",155200,69.7753146462866,354895.265748953,1000.04854719131,4207268.98447441,"scenario 1",0.069771927415178,0.0843528823706259
"516",3,24,2021,"Feb","2021 February","Virginia",71421,90.4244629963922,389077.387375613,1012.76402671862,4220046.97262724,"scenario 1",0.089284829052795,0.0921974067822728
"517",3,26,2021,"Mar","2021 March","Virginia",43096,85.1245290864276,362757.194320475,981.379134585584,4311761.82318584,"scenario 1",0.0867396973162404,0.0841320112743249
"518",1,2,2020,"May","2020 May","Washington",21760,183.000000189148,984594.091040798,1070.99999999993,3887191.44409526,"scenario 1",0.170868347515555,0.253291896013102
"519",1,6,2020,"Jun","2020 June","Washington",11679,197.457733326529,623431.344419629,981.345238172248,3838436.36669515,"scenario 1",0.201211281866811,0.162418048617124
"520",1,10,2020,"Jul","2020 July","Washington",24147,201.310244240664,555226.472080218,1020.45401482336,3877461.0960012,"scenario 1",0.1972751748892,0.143193305705329
"521",2,13,2020,"Aug","2020 August","Washington",17916,278.332628654905,540675.237090867,1000.76384327405,3904430.59308155,"scenario 1",0.278120188419604,0.138477359041525
"522",2,14,2020,"Sep","2020 September","Washington",13961,257.876344902578,477286.330107077,1045.50865228064,3885177.78760801,"scenario 1",0.246651564614079,0.122848002382132
"523",2,17,2020,"Oct","2020 October","Washington",21345,193.937054013193,416344.486988342,1079.50418339946,3887579.20044512,"scenario 1",0.179653823482616,0.107096078438909
"524",3,19,2020,"Nov","2020 November","Washington",61154,176.000000372315,474861.764040337,1039.00000000005,3840855.73006288,"scenario 1",0.169393648096542,0.123634366249045
"525",3,21,2020,"Dec","2020 December","Washington",74878,174.490130965482,493664.411112102,1050.97691656004,3811460.10561263,"scenario 1",0.166026606499224,0.129521075239682
"526",3,22,2021,"Jan","2021 January","Washington",64880,128.373893895003,382233.753310998,1054.39844830739,3865858.57662767,"scenario 1",0.121750837267524,0.0988742204957832
"527",3,24,2021,"Feb","2021 February","Washington",28103,183.221974630465,497158.25913292,1106.04870318222,3883438.14372002,"scenario 1",0.165654526878714,0.128020130805195
"528",3,26,2021,"Mar","2021 March","Washington",24760,132.000005293769,355523.121035686,1090.99999999992,3942120.93376604,"scenario 1",0.1209899223591,0.0901857469643993
"529",1,2,2020,"May","2020 May","West Virginia",2061,84.0000000000338,239470.084794811,846.000000000024,770689.150088937,"scenario 1",0.099290780141881,0.310722013884815
"530",1,6,2020,"Jun","2020 June","West Virginia",855,86.3708338904218,121654.2304457,799.008472827724,774140.775781279,"scenario 1",0.1080975193977,0.157147426219635
"531",1,10,2020,"Jul","2020 July","West Virginia",3664,101.000000000034,141151.859409589,824.000000000025,760704.349240911,"scenario 1",0.122572815534018,0.185554163783132
"532",2,13,2020,"Aug","2020 August","West Virginia",3690,67.8624993393241,106066.310602129,937.129485716005,788791.03639576,"scenario 1",0.0724152855861476,0.134466931935206
"533",2,14,2020,"Sep","2020 September","West Virginia",5580,58.7401071462683,86784.7062372846,942.75781993297,780720.254562246,"scenario 1",0.0623066771808318,0.111159798570802
"534",2,17,2020,"Oct","2020 October","West Virginia",8610,44.9929646949386,76143.832789719,909.146201100282,788629.407655935,"scenario 1",0.0494892511682791,0.0965521093311033
"535",3,19,2020,"Nov","2020 November","West Virginia",23383,42.3818665694924,88819.2109994875,902.124997507779,772487.246045759,"scenario 1",0.0469800378956098,0.114978223205806
"536",3,21,2020,"Dec","2020 December","West Virginia",37491,47.4182021864763,97498.3308752838,887.115809053451,773018.514299074,"scenario 1",0.0534520991538538,0.126126773255475
"537",3,22,2021,"Jan","2021 January","West Virginia",35740,38.4532324700489,83478.9494969925,955.013828784692,783420.849031821,"scenario 1",0.0402645818427392,0.106556966922898
"538",3,24,2021,"Feb","2021 February","West Virginia",10781,51.1690641313206,105053.220413302,884.702903243887,780293.063099526,"scenario 1",0.0578375677797621,0.134633031333129
"539",3,26,2021,"Mar","2021 March","West Virginia",9962,39.6112295718815,87537.1046821612,885.000481833426,763094.331481909,"scenario 1",0.0447584271251697,0.114713346791826
"540",1,2,2020,"May","2020 May","Wisconsin",18405,66.0000000000095,527017.798480491,754.999999845578,3004011.19841145,"scenario 1",0.0874172185609386,0.175438027248095
"541",1,6,2020,"Jun","2020 June","Wisconsin",10256,92.7475576721485,349494.803684819,699.210550466588,3082852.1368017,"scenario 1",0.132646107256616,0.113367358593916
"542",1,10,2020,"Jul","2020 July","Wisconsin",24281,82.9232210456801,310508.338360751,715.354391683033,3072749.48734039,"scenario 1",0.115919077326952,0.101052278957342
"543",2,13,2020,"Aug","2020 August","Wisconsin",22667,102.264080532248,322011.351098595,688.502737007548,3051095.76895557,"scenario 1",0.148531116922962,0.105539575117573
"544",2,14,2020,"Sep","2020 September","Wisconsin",47505,58.7669209219618,179944.798608848,800.112480895955,3061446.30278274,"scenario 1",0.0734483242358068,0.0587777085769185
"545",2,17,2020,"Oct","2020 October","Wisconsin",114755,52.2599728182856,190071.387041663,819.105309373575,3029173.10998736,"scenario 1",0.063801286867805,0.0627469544130664
"546",3,19,2020,"Nov","2020 November","Wisconsin",173861,52.8555706566226,227726.874184483,811.8303834279,3027276.05701749,"scenario 1",0.0651066672738257,0.0752250108332842
"547",3,21,2020,"Dec","2020 December","Wisconsin",108708,51.9362933200413,256854.869703334,744.517981308766,3049318.84099088,"scenario 1",0.0697582793483967,0.084233523320201
"548",3,22,2021,"Jan","2021 January","Wisconsin",71703,49.8340253910583,257469.148217623,821.836913885524,3035675.75623787,"scenario 1",0.060637365575915,0.0848144429419253
"549",3,24,2021,"Feb","2021 February","Wisconsin",25241,46.8766502499263,209293.2312967,821.948861345111,3078764.53888036,"scenario 1",0.0570311030946781,0.0679796160614518
"550",3,26,2021,"Mar","2021 March","Wisconsin",18664,43.5357073927101,205587.809244737,761.580388810481,3047225.14806384,"scenario 1",0.0571649533422321,0.0674672199313414
"551",1,2,2020,"May","2020 May","Wyoming",905,39.0000000000053,49791.2503626018,690.999999999344,282566.726555591,"scenario 1",0.0564399421129411,0.176210592696257
"552",1,6,2020,"Jun","2020 June","Wyoming",584,55.4129262930359,33565.9772875776,733.073210684106,295168.525881048,"scenario 1",0.0755898940043443,0.113718009694247
"553",1,10,2020,"Jul","2020 July","Wyoming",1239,58.7371029720864,35949.0724245241,814.910174350472,294569.713197271,"scenario 1",0.0720780091117442,0.122039268851952
"554",2,13,2020,"Aug","2020 August","Wyoming",1164,70.2671200410555,32288.9858422064,844.406611538015,293481.875862961,"scenario 1",0.0832147914060856,0.110020374332361
"555",2,14,2020,"Sep","2020 September","Wyoming",2129,50.4419893396506,25366.2599617984,894.65464646847,297585.365578509,"scenario 1",0.0563815205551815,0.0852402802553348
"556",2,17,2020,"Oct","2020 October","Wyoming",7287,34.3428571567691,18537.4101428371,869.92217222238,298532.236891744,"scenario 1",0.0394780800551776,0.0620951704775497
"557",3,19,2020,"Nov","2020 November","Wyoming",20010,43.6931471712781,29365.3607518919,811.628512745847,293142.772700829,"scenario 1",0.0538339233838131,0.100174261440384
"558",3,21,2020,"Dec","2020 December","Wyoming",11107,39.0000000000088,30444.3780243569,791.999999999013,287888.037702619,"scenario 1",0.0492424242424967,0.105750757368409
"559",3,22,2021,"Jan","2021 January","Wyoming",7488,26.7715101209137,23295.235123061,838.565322271543,289706.906840419,"scenario 1",0.031925372311359,0.0804096642952764
"560",3,24,2021,"Feb","2021 February","Wyoming",2482,30.8173123987078,24080.4328309995,775.214543365133,292587.807735721,"scenario 1",0.0397532691594416,0.0823015593758098
"561",3,26,2021,"Mar","2021 March","Wyoming",1921,24.5160345068884,18265.4620785756,747.62480634401,294772.033603044,"scenario 1",0.032791895478663,0.0619647049121793
